path,entropy
C:/Users/Enzo.Magal/Documents/Enzo2022/Active-Learning-Phanteras-master/panthera_ML_700/photo/300/02230547.JPG,0.6916320323944092
C:/Users/Enzo.Magal/Documents/Enzo2022/Active-Learning-Phanteras-master/panthera_ML_700/photo/300/02230548.JPG,0.6879070997238159
C:/Users/Enzo.Magal/Documents/Enzo2022/Active-Learning-Phanteras-master/panthera_ML_700/photo/300/02250803.JPG,0.6931012868881226
C:/Users/Enzo.Magal/Documents/Enzo2022/Active-Learning-Phanteras-master/panthera_ML_700/photo/300/03030310.JPG,0.6930038928985596
C:/Users/Enzo.Magal/Documents/Enzo2022/Active-Learning-Phanteras-master/panthera_ML_700/photo/300/03100227.JPG,0.6929265260696411
C:/Users/Enzo.Magal/Documents/Enzo2022/Active-Learning-Phanteras-master/panthera_ML_700/photo/300/03140621.JPG,0.6919902563095093
C:/Users/Enzo.Magal/Documents/Enzo2022/Active-Learning-Phanteras-master/panthera_ML_700/photo/300/03140624.JPG,0.6926665902137756
C:/Users/Enzo.Magal/Documents/Enzo2022/Active-Learning-Phanteras-master/panthera_ML_700/photo/300/03160666.JPG,0.690935492515564
C:/Users/Enzo.Magal/Documents/Enzo2022/Active-Learning-Phanteras-master/panthera_ML_700/photo/300/03160670.JPG,0.6882150173187256
C:/Users/Enzo.Magal/Documents/Enzo2022/Active-Learning-Phanteras-master/panthera_ML_700/photo/300/03190229.JPG,0.6923259496688843
C:/Users/Enzo.Magal/Documents/Enzo2022/Active-Learning-Phanteras-master/panthera_ML_700/photo/300/03300365.JPG,0.6906651258468628
C:/Users/Enzo.Magal/Documents/Enzo2022/Active-Learning-Phanteras-master/panthera_ML_700/photo/300/04150180.JPG,0.6919970512390137
C:/Users/Enzo.Magal/Documents/Enzo2022/Active-Learning-Phanteras-master/panthera_ML_700/photo/300/04150181.JPG,0.6867069602012634
C:/Users/Enzo.Magal/Documents/Enzo2022/Active-Learning-Phanteras-master/panthera_ML_700/photo/300/04180741.JPG,0.6929186582565308
C:/Users/Enzo.Magal/Documents/Enzo2022/Active-Learning-Phanteras-master/panthera_ML_700/photo/300/04190706.JPG,0.6926964521408081
C:/Users/Enzo.Magal/Documents/Enzo2022/Active-Learning-Phanteras-master/panthera_ML_700/photo/300/04190710.JPG,0.692811906337738
C:/Users/Enzo.Magal/Documents/Enzo2022/Active-Learning-Phanteras-master/panthera_ML_700/photo/300/04190715.JPG,0.6917949914932251
